Date,Close,High,Low,Open,Volume
2010-05-20,7.124002933502197,7.306477364567157,7.077559624357752,7.247449308415408,1282915200
2010-05-21,7.260636329650879,7.325955578954889,6.931941424512711,6.975986852239481,1223891200
2010-05-24,7.393670558929443,7.517717835828076,7.3786895139562105,7.409251677804082,754238800
2010-05-25,7.347529411315918,7.393671902323759,7.106027625569062,7.17164611865963,1048006400
2010-05-26,7.314269065856934,7.554573069598757,7.303482136984121,7.4931487025542,850654000
2010-05-27,7.591131210327148,7.607311612242298,7.464088291981938,7.508733015636364,666282400
2010-05-28,7.696897983551025,7.772404895083875,7.591128139985173,7.772105658181899,815614800
2010-06-01,7.815253257751465,7.968364168398178,7.759222337402449,7.781095438937525,876472800
2010-06-02,7.908738136291504,7.93420608096159,7.8002711432630205,7.926415519017176,688548000
2010-06-03,7.883865833282471,7.95667559735946,7.80266543618084,7.945588632372099,650106800
2010-06-04,7.669330596923828,7.847310108576388,7.629480090794822,7.736746896769835,758304400
2010-06-07,7.518914222717285,7.76491004736468,7.507227986870322,7.739142081344736,886942000
2010-06-08,7.470675945281982,7.604610838136669,7.360411967283542,7.5878311718745355,1000770400
2010-06-09,7.287003040313721,7.5476823732337275,7.2657300180716184,7.534797584976363,854630000
2010-06-10,7.506031036376953,7.52011276804453,7.2570380170505295,7.336140544496365,776356000
2010-06-11,7.595922946929932,7.606409839921909,7.411949863784326,7.437717840872877,545759200
2010-06-14,7.618996620178223,7.764916265656023,7.610906819735042,7.669334845366902,602960400
2010-06-15,7.781093120574951,7.785887311274637,7.655548051971955,7.6597429688341805,585074000
2010-06-16,8.00761604309082,8.022597093068102,7.809260348577474,7.823342887599591,783678000
2010-06-17,8.14604377746582,8.176905983420895,8.075031020108534,8.107990284674768,872855200
2010-06-18,8.21196174621582,8.23982838356803,8.132559951997402,8.15742941964846,784621600
2010-06-21,8.095104217529297,8.359976813863627,8.05195730768933,8.320425546518527,776490400
2010-06-22,8.205371856689453,8.268893302309994,8.134959159921067,8.154734402388284,717262000
2010-06-23,8.119072914123535,8.229636900804211,8.027086410341076,8.2272398062367,768457200
2010-06-24,8.060050964355469,8.185895299074534,8.03308363540244,8.119975961732564,714277200
2010-06-25,7.99113130569458,8.098099657401225,7.964464026965674,8.091807683806142,549942400
2010-06-28,8.039074897766113,8.082521853045355,7.9258145372744355,7.998025037953273,584948000
2010-06-29,7.675622940063477,7.921918874202586,7.6195920392222325,7.913828277753826,1133344800
2010-06-30,7.5365986824035645,7.729560151869106,7.491055448674452,7.69180668173907,739452000
2010-07-01,7.445207595825195,7.634574124414388,7.287602580025077,7.619592278759165,1022896000
2010-07-02,7.399067401885986,7.518619766878745,7.287004761891537,7.505434938522039,693842800
2010-07-06,7.449702739715576,7.574647735225659,7.37569362043763,7.520714689687413,615235600
2010-07-07,7.750531196594238,7.753528366282966,7.4832622300510065,7.505433764819913,654556000
2010-07-08,7.733154773712158,7.877277382715149,7.637273325793192,7.864692627636855,738144400
2010-07-09,7.778995990753174,7.787385024302001,7.645360326522437,7.697196312838876,433322400
2010-07-12,7.70918083190918,7.845812048229962,7.636371070616622,7.746335004776978,562878400
2010-07-13,7.5446858406066895,7.682515641978606,7.383784393336217,7.6801193463944,1190924000
2010-07-14,7.57254695892334,7.66453345790416,7.460785230891123,7.472172229590729,812047600
2010-07-15,7.534195899963379,7.699591434698473,7.409849412048287,7.437715238042772,824866000
2010-07-16,7.487752914428711,7.639665181800712,7.443108228374314,7.58603139114191,1039858400
2010-07-19,7.3583173751831055,7.487158898019461,7.179139231512359,7.487158898019461,1024478000
2010-07-20,7.547377586364746,7.577640500920044,7.1914178948704715,7.2780109235425,1074950800
2010-07-21,7.617793083190918,7.944689295486313,7.610602598671989,7.942891474331976,1185671200
2010-07-22,7.761020660400391,7.790384288981555,7.6498573235017195,7.720870098834723,645318800
2010-07-23,7.788583278656006,7.801767302462569,7.6789185718334165,7.703188761064406,533388800
2010-07-26,7.7688093185424805,7.793378748662749,7.721767516929834,7.790382379123853,420551600
2010-07-27,7.912631034851074,7.93420409319362,7.799370678330877,7.816449582880815,584771600
2010-07-28,7.819146156311035,7.969860732779787,7.7978731342844325,7.90034656474476,519985200
2010-07-29,7.733752250671387,7.869784228322002,7.673527222752641,7.811656259046246,643806800
2010-07-30,7.707983016967773,7.7813920589947125,7.637569543914664,7.667233997780503,448210000
2010-08-02,7.845813274383545,7.86798560677845,7.778996240223942,7.803565668023551,428055600
2010-08-03,7.848208904266357,7.888059407780233,7.773002050233917,7.820643112358321,417653600
2010-08-04,7.879673957824707,7.9186251683886395,7.799672877507613,7.875479039742692,420375200
2010-08-05,7.841318607330322,7.885664069316297,7.806860763192299,7.842217117998978,289097200
2010-08-06,7.793079376220703,7.835027748936998,7.719369486944513,7.783790230762346,444897600
2010-08-09,7.842816352844238,7.854801829023749,7.777497107862993,7.834725756373797,303128000
2010-08-10,7.772702693939209,7.803864931110075,7.716971031405218,7.785886717357652,451920000
2010-08-11,7.496445178985596,7.661242299949982,7.485059775063085,7.652553228509472,620054400
2010-08-12,7.544384956359863,7.583636189448686,7.374494437374551,7.391573340336637,534920400
2010-08-13,7.463787078857422,7.547083762662709,7.463487041814861,7.540192511869159,354869200
2010-08-16,7.420039653778076,7.491052409295662,7.389476685516949,7.4182418321156565,318430000
2010-08-17,7.549778461456299,7.629480275744906,7.466780241256242,7.49314828815375,422640400
2010-08-18,7.582736968994141,7.6306780726561465,7.538092271264936,7.561463949348195,339696000
2010-08-19,7.487157344818115,7.595024253139687,7.451201708710924,7.575847487163205,426706000
2010-08-20,7.4799652099609375,7.608206617501726,7.4607884461575305,7.4724746866495435,384230000
2010-08-23,7.364908695220947,7.550679636141188,7.348429860243695,7.544387659142688,414041600
2010-08-24,7.189022541046143,7.281008253897636,7.15066982424202,7.271121437968804,602565600
2010-08-25,7.277713298797607,7.310673355330449,7.10722431600114,7.132393013618657,596867600
2010-08-26,7.19951057434082,7.363408357319567,7.19951057434082,7.354419250367714,466505200
2010-08-27,7.239663124084473,7.269326785193447,7.058087113851355,7.243558804892014,548391200
2010-08-30,7.266030311584473,7.363410329396995,7.211497181569963,7.213894277399117,383289200
2010-08-31,7.284007549285889,7.327753742177426,7.201609391503042,7.246553332049101,420786800
2010-09-01,7.500639915466309,7.534497689617816,7.37928975482673,7.414945350622458,697037600
2010-09-02,7.555773735046387,7.555773735046387,7.447906804957834,7.528507165470683,415427600
2010-09-03,7.753525733947754,7.753824970755821,7.625583596235096,7.643261770765208,520788800
2010-09-07,7.7247633934021,7.7762993459842455,7.678020831677551,7.689706272084032,342557600
2010-09-08,7.877872467041016,7.921917886241862,7.76341278430504,7.783788091214554,526551200
2010-09-09,7.882369041442871,7.985740991733243,7.877874887116746,7.941396322092661,438575200
2010-09-10,7.8925580978393555,7.925218132044285,7.832332258674544,7.885966083586186,387542400
2010-09-13,8.001320838928223,8.038475015747945,7.962968914564534,7.964765935929763,388780000
2010-09-14,8.031882286071777,8.065140780032394,7.955776117768571,7.976450662705597,408150400
2010-09-15,8.096603393554688,8.101398384470507,8.025291405345762,8.035179823955575,429368800
2010-09-16,8.286872863769531,8.289869234629453,8.075034644616666,8.097207788980095,652103200
2010-09-17,8.250913619995117,8.328517583695046,8.200276179575656,8.320426986632024,634477200
2010-09-20,8.486418724060059,8.502898347353579,8.265291575070083,8.27218282114607,658677600
2010-09-21,8.502601623535156,8.60986923515819,8.473238006963227,8.505298755727635,668074400
2010-09-22,8.621855735778809,8.628746985358756,8.461852809998218,8.470841918210304,585289600
2010-09-23,8.65691089630127,8.771969065684583,8.56941932173686,8.579306939394376,786116800
2010-09-24,8.758782386779785,8.79503804066419,8.705748671767342,8.752191177071975,649488000
2010-09-27,8.724028587341309,8.830996168040343,8.71953443356522,8.808524599061316,482834800
2010-09-28,8.595186233520508,8.742304332908414,8.239825714848905,8.742304332908414,1035042400
2010-09-29,8.610469818115234,8.683579633805243,8.569420756064195,8.606274900810224,469644000
2010-09-30,8.502004623413086,8.689273320829443,8.427096984426807,8.659310425254667,673391600
2010-10-01,8.465149879455566,8.586799286393218,8.43009275473177,8.573915296996027,448142800
2010-10-04,8.348895072937012,8.476536436406832,8.322826253486534,8.43758522600515,435302000
2010-10-05,8.657510757446289,8.672791038833466,8.444173290235296,8.449567554404965,501967200
2010-10-06,8.664999961853027,8.748896686638636,8.547245470347162,8.676985436850533,670868800
2010-10-07,8.665902137756348,8.703655596382546,8.596687997007468,8.699460678746444,408399600
2010-10-08,8.811219215393066,8.824103200467482,8.689270612456525,8.740506515841629,658403200
2010-10-11,8.849871635437012,8.906202568605213,8.82710083282403,8.831295749131122,427753200
2010-10-12,8.945154190063477,8.973919329256395,8.763877486217757,8.851369851066002,558544000
2010-10-13,8.993095397949219,9.047627708135193,8.982907744361208,8.994893219170633,630092400
2010-10-14,9.058114051818848,9.06290744093145,9.000883818162466,9.03953656862647,435296400
2010-10-15,9.430554389953613,9.43834494821852,9.136018161005406,9.211824285414037,922194000
2010-10-18,9.52823543548584,9.558197524163925,9.417072150005513,9.54231796920788,1093010800
2010-10-19,9.273252487182617,9.401493914495639,8.989503067368965,9.090777966524376,1232784000
2010-10-20,9.304412841796875,9.415875385220644,9.194748920144658,9.258569589285935,721624400
2010-10-21,9.274150848388672,9.430557335763892,9.192651198202393,9.359245341875564,551460000
2010-10-22,9.212726593017578,9.289731289901919,9.177670269568974,9.260666905430986,372778000
2010-10-25,9.253775596618652,9.336472995049604,9.241790118542282,9.26126692046572,392462000
2010-10-26,9.230106353759766,9.280743803291331,9.15819427857375,9.194749990176836,392929600
2010-10-27,9.223512649536133,9.28553549285368,9.156694815313102,9.21811918487839,399002800
2010-10-28,9.145909309387207,9.22860670614594,9.015870075282773,9.227108121367362,551051200
2010-10-29,9.018263816833496,9.165082678327341,9.014967411313338,9.115643796410806,430511200
2010-11-01,9.11414909362793,9.156696745911162,9.054822570081548,9.05542184405876,423889200
2010-11-02,9.269355773925781,9.294225240498317,9.19864385467043,9.19864385467043,433930000
2010-11-03,9.372430801391602,9.374827897357807,9.244488604541095,9.329583111045057,508348400
2010-11-04,9.536327362060547,9.593556820450548,9.439246588612258,9.451831340751509,642488000
2010-11-05,9.502167701721191,9.575277510655132,9.49078229875838,9.527936477070686,361253200
2010-11-08,9.546814918518066,9.581271970668292,9.491083240986459,9.504267267952777,281758400
2010-11-09,9.47070598602295,9.627113242103198,9.423364957631962,9.61962191980901,383544000
2010-11-10,9.529134750366211,9.55130708190663,9.394899813171827,9.487485619363882,384227200
2010-11-11,9.487787246704102,9.540222510880872,9.415875181443116,9.43834755181868,361284000
2010-11-12,9.229501724243164,9.483288120598921,9.097665518452638,9.468307079074286,795846800
2010-11-15,9.199841499328613,9.304712020275685,9.176769856704485,9.242389141562832,403606000
2010-11-16,9.036544799804688,9.216622223155737,8.968528405902939,9.160292071452893,657650000
2010-11-17,9.003884315490723,9.108454805972562,8.921785395095977,9.024858100944796,479449600
2010-11-18,9.241488456726074,9.278642628915113,9.129427466510846,9.144707746900757,494491200
2010-11-19,9.19055461883545,9.240592791936585,9.145909911114465,9.227708802466683,384843200
2010-11-22,9.389208793640137,9.389208793640137,9.164785924590314,9.189055316758731,393075200
2010-11-23,9.250479698181152,9.340969262529226,9.18546047629233,9.302016456641537,519447600
2010-11-24,9.432353019714355,9.450331232636156,9.340966571039893,9.348456292942918,413725200
2010-11-26,9.438346862792969,9.51924723021932,9.376623258062562,9.400593411333912,237585600
2010-11-29,9.494377136230469,9.512653786814584,9.329880080086713,9.453327281357263,445785200
2010-11-30,9.322991371154785,9.419172841124473,9.314601535746489,9.39460260885732,501858000
2010-12-01,9.48029613494873,9.520745922469123,9.438347762650553,9.4464375601349,461750800
2010-12-02,9.532731056213379,9.558198995529924,9.435051015640964,9.51415356625105,462837200
2010-12-03,9.511455535888672,9.547710398388498,9.478496279034838,9.49857155003837,342092800
2010-12-06,9.592660903930664,9.657980177740473,9.540824096625455,9.547416111433561,448481600
2010-12-07,9.534525871276855,9.707711164432643,9.531829539762523,9.702019264612773,391454000
2010-12-08,9.618424415588379,9.618724452559976,9.50156921628577,9.57707532040958,321935600
2010-12-09,9.580973625183105,9.663071764088528,9.558800486858518,9.651986395074449,294151200
2010-12-10,9.604938507080078,9.619620312177277,9.546210486592916,9.577671954714551,262511200
2010-12-13,9.638200759887695,9.739776488071557,9.618126283934727,9.719101938106444,439815600
2010-12-14,9.596851348876953,9.664268456187513,9.558198585983407,9.639998265551768,351008000
2010-12-15,9.598953247070312,9.67805502748219,9.56389611248753,9.588165513238387,417312000
2010-12-16,9.625616073608398,9.666365896516965,9.591159026360547,9.620821882666377,322030800
2010-12-17,9.606438636779785,9.641794989456637,9.595052435038571,9.63700079924981,386929200
2010-12-20,9.654379844665527,9.68554208393432,9.535127552473478,9.636102392836003,385610400
2010-12-21,9.714005470275879,9.719698171092006,9.649585539677073,9.67804984385621,256354000
2010-12-22,9.742772102355957,9.759551772010091,9.694531752248352,9.71880194580588,265921600
2010-12-23,9.696025848388672,9.742468355247423,9.683141865203844,9.737974203005656,223157200
2010-12-27,9.728391647338867,9.751164061115324,9.633708748249129,9.673560072308499,249816000
2010-12-28,9.752058029174805,9.787713615272713,9.73977331799656,9.765241250881456,175924000
2010-12-29,9.746665000915527,9.781422078036996,9.740971500287172,9.7745300299183,163139200
2010-12-30,9.697830200195312,9.753261048866854,9.679552741952635,9.752362537852736,157494400
2010-12-31,9.66486930847168,9.692435109702513,9.627415087149362,9.676554750290283,193508000
2011-01-03,9.874907493591309,9.895582040077786,9.73318283734767,9.75715298975434,445138400
2011-01-04,9.926445007324219,9.962699875638041,9.832360611678583,9.960902054061426,309080800
2011-01-05,10.007641792297363,10.017829445839242,9.872808401695695,9.874306986089312,255519600
2011-01-06,9.999558448791504,10.045101678405473,9.974688974667423,10.029221315428451,300428800
2011-01-07,10.071167945861816,10.078059196491033,9.94472353805514,10.007346467986427,311931200
2011-01-10,10.260832786560059,10.284203669159895,10.102628473401952,10.152366608178358,448560000
2011-01-11,10.23655891418457,10.336035140212092,10.171538922966631,10.333638845697875,444108000
2011-01-12,10.319856643676758,10.320156680607505,10.247346918647768,10.28480112878677,302590400
2011-01-13,10.3576078414917,10.386372975869914,10.302776304328995,10.34202752713514,296780400
2011-01-14,10.441508293151855,10.441508293151855,10.320458176307277,10.363904330118912,308840000
2011-01-18,10.206894874572754,10.33004281485007,9.767936907406611,9.873406674261883,1880998000
2011-01-19,10.152664184570312,10.445102583495531,10.093936955296925,10.437611261319962,1135612800
2011-01-20,9.968092918395996,10.136484865117481,9.891387467904755,10.080453961832808,764789200
2011-01-21,9.789514541625977,10.034012695603227,9.786817408988389,10.000753393730816,754401200
2011-01-24,10.111017227172852,10.111017227172852,9.789513606802503,9.794008560736357,574683200
2011-01-25,10.229371070861816,10.23057041876362,10.024724234117569,10.077459537356916,546868000
2011-01-26,10.302778244018555,10.355213496619958,10.23236557914449,10.27611096238396,506875600
2011-01-27,10.283604621887207,10.327950092501519,10.272219217343379,10.30068352880165,285026000
2011-01-28,10.070565223693848,10.319259056107757,9.99356133887933,10.312367807290624,592057200
2011-01-31,10.167043685913086,10.188617536822127,10.016630003677722,10.061573926208267,377246800
2011-02-01,10.338134765625,10.35671145195011,10.216784630460769,10.22637301055036,426633200
2011-02-02,10.316864013671875,10.344729051441433,10.293792367273305,10.32075969429036,258955200
2011-02-03,10.290493965148926,10.314464917849188,10.143975117212069,10.301280893864044,393797600
2011-02-04,10.382183074951172,10.388175814174412,10.29259362381047,10.296488504256228,321840400
2011-02-07,10.543384552001953,10.58443281540459,10.416340880857641,10.423831404831903,485021600
2011-02-08,10.64285945892334,10.652447840444955,10.551472997890507,10.597316246892847,381040800
2011-02-09,10.731550216674805,10.756719717767691,10.63297247107269,10.64256005234283,482745200
2011-02-10,10.623083114624023,10.786681656886264,10.42712458819861,10.70847842850014,928550000
2011-02-11,10.69229793548584,10.720762239744138,10.593120125643644,10.629375789101047,367572800
2011-02-14,10.762113571166992,10.7711018795946,10.68810524454734,10.690502340154348,310416400
2011-02-15,10.783686637878418,10.785784496585118,10.713273954627834,10.76241281440305,284174800
2011-02-16,10.88046932220459,10.933503067896009,10.801665995902024,10.81065430528434,481157600
2011-02-17,10.735745429992676,10.79477270427603,10.682410857254915,10.704284752905645,530583200
2011-02-18,10.50383186340332,10.771700869743892,10.47266962364779,10.748029953055811,816057200
2011-02-22,10.145771980285645,10.349221021569086,10.119105498073376,10.25184103566926,872555600
2011-02-23,10.265926361083984,10.326450622383339,10.145773948955824,10.150568940071905,671854400
2011-02-24,10.273715019226074,10.341731396841354,10.138582374862674,10.307873626560848,499900800
2011-02-25,10.43192195892334,10.440011756785443,10.331246340765828,10.345028840812569,380018800
2011-02-28,10.583235740661621,10.638367344783882,10.520612811990024,10.524208455750006,403074000
2011-03-01,10.466381072998047,10.658444001485002,10.417541439087051,10.650953476065213,456136800
2011-03-02,10.550573348999023,10.617391180438837,10.439110817677632,10.485853375999136,602590800
2011-03-03,10.77349853515625,10.780389784183804,10.664433097888056,10.702486586219585,500788400
2011-03-04,10.786683082580566,10.795372153527806,10.719265973272528,10.788780141047667,453266800
2011-03-07,10.647651672363281,10.836718120632773,10.526301550729345,10.82862752578503,546123200
2011-03-08,10.659636497497559,10.708776140577466,10.554465963868031,10.634167765411659,356316800
2011-03-09,10.56106185913086,10.629677522562064,10.505031748070518,10.627579663800692,453306000
2011-03-10,10.387273788452148,10.480159621938594,10.334239260335474,10.460682824504119,507539200
2011-03-11,10.54667854309082,10.556566962086885,10.337238324322167,10.347125143120968,471080400
2011-03-14,10.593721389770508,10.68121377744913,10.526305077441506,10.582335185868846,435957200
2011-03-15,10.350122451782227,10.422332954511749,10.19041956224157,10.250345350406215,721081200
2011-03-16,9.888091087341309,10.277311042173011,9.775730043613937,10.24734815051895,1162011200
2011-03-17,10.02682113647461,10.175737086366887,9.90756804173275,10.09243962219105,659422400
2011-03-18,9.907866477966309,10.133487861513796,9.887791205850114,10.101427113477925,753214000
2011-03-21,10.166446685791016,10.179629908640827,10.045395784470262,10.067269677138283,409402000
2011-03-22,10.223376274108887,10.265924712556187,10.161652674868265,10.264126891213344,325922800
2011-03-23,10.163152694702148,10.194014098631733,10.066071928674978,10.165849027047962,372996400
2011-03-24,10.33633804321289,10.367200244857981,10.153264291956317,10.242853727696492,404712000
2011-03-25,10.533196449279785,10.548776770490415,10.397762948964246,10.429224428481751,448910000
2011-03-28,10.500235557556152,10.616493084120936,10.500235557556152,10.581435963986856,309355200
2011-03-29,10.515815734863281,10.515815734863281,10.368997655443254,10.416937958891152,352900800
2011-03-30,10.446002960205078,10.513420871336464,10.410347364661902,10.506228784711888,329406000
2011-03-31,10.442404747009277,10.481056699464288,10.368995720994514,10.37798402615255,274019200
2011-04-01,10.324051856994629,10.53469219021083,10.286298408937364,10.520310419583328,418661600
2011-04-04,10.223078727722168,10.325252924022708,10.139482021702927,10.31656385281142,460084800
2011-04-05,10.154165267944336,10.254840893735254,10.06757218027695,10.097235841485402,482731200
2011-04-06,10.128695487976074,10.304278741201868,10.10172896241822,10.223978438431784,402539200
2011-04-07,10.129888534545898,10.200300374059301,10.068463397698448,10.130487007978424,373447200
2011-04-08,10.039407730102539,10.191919363211785,10.00614922312996,10.185028112236159,377535200
2011-04-11,9.911761283874512,10.057680039790567,9.88839040799003,10.009439703614499,398946800
2011-04-12,9.959707260131836,9.999557783417114,9.893787916205262,9.902476989686463,425639200
